video_url
https://www.tiktok.com/@thebranchmedia/video/7211529322430025003
https://www.tiktok.com/@triggeredtees/video/7339571730676976938
https://www.tiktok.com/@slander_vids/video/7049847105875135749
https://www.tiktok.com/@inkiadk2/video/7304546218993077550
https://www.tiktok.com/@adam521970/video/7293657702755028254
https://www.tiktok.com/@adam521970/video/7293657702755028254
https://www.tiktok.com/@patriotsunited_1776/video/7358628929759907115
https://www.tiktok.com/@itslinklauren/video/7249927226009914666
https://www.tiktok.com/@sunshinelively/video/7111918708624493870
https://www.tiktok.com/@sunshinelively/video/7111918708624493870
https://www.tiktok.com/@thecaucusroomdc/video/7344066834884414766
https://www.tiktok.com/@socialdemocratpr/video/7231703358111829290
https://www.tiktok.com/@jesspipermo/video/7312546622573940014
